packet_count,avg_packet_size,duration,failed_logins,data_volume,unusual_port,requests_per_sec,label
0.4372549019607843,0.21555484413141784,0.010101010101010102,0.2222222222222222,0.05951487871967993,0.0,0.4383448331517572,1
0.0196078431372549,0.09071991676337589,0.6161616161616162,0.0,0.2308077019254814,0.0,0.00033272411085600055,0
0.08627450980392157,0.01684741286165913,0.04040404040404041,0.0,0.8809702425606403,0.0,0.021995924625751524,0
0.7039215686274509,0.7023090159670256,0.0,0.4444444444444444,0.06064016004001001,1.0,0.7044950167453496,1
0.043137254901960784,0.030773540357757413,0.9696969696969697,0.0,0.39922480620155043,0.0,0.0004486862634332674,0
0.00980392156862745,0.029733082556324782,0.11111111111111112,0.0,0.6899224806201552,0.0,0.001047272140360144,0
0.00980392156862745,0.01250550242106527,0.6767676767676768,0.0,0.8097024256064017,0.0,0.00015507741524793412,0
0.6235294117647059,0.42782824442754813,0.04040404040404041,1.0,0.037759439859964994,0.0,0.15604950974458298,1
0.043137254901960784,0.014406338789067191,0.5858585858585859,0.0,0.3292073018254564,0.0,0.0007558713077791089,0
0.5470588235294118,0.8628996758573774,0.04040404040404041,0.8888888888888888,0.04238559639909978,0.0,0.13696888996489529,1
0.8215686274509804,0.35439593421105287,0.020202020202020204,0.3333333333333333,0.011627906976744188,0.0,0.41094702013476975,1
0.7313725490196078,0.31277762215374766,0.020202020202020204,0.4444444444444444,0.030757689422355593,1.0,0.3659363273211475,1
0.07450980392156864,0.02281003641602305,0.7373737373737375,0.0,0.030632658164541138,0.0,0.0010253382925436625,0
0.8627450980392157,0.10060426587698588,0.030303030303030304,0.4444444444444444,0.054513628407101784,0.0,0.28765686155832626,1
0.058823529411764705,0.007883468726239547,0.8989898989898991,0.0,0.721305326331583,0.0,0.000661471913285974,0
0.7509803921568627,0.9516987474488776,0.04040404040404041,0.2222222222222222,0.00037509377344336085,1.0,0.18785054271072912,1
0.6745098039215687,0.4605426387610549,0.04040404040404041,0.6666666666666666,0.014128532133033259,1.0,0.16876992293104143,1
0.5666666666666667,0.8139381327784226,0.030303030303030304,0.8888888888888888,0.03363340835208803,0.0,0.1891552004734428,1
0.03725490196078431,0.008963944135419585,0.8383838383838385,0.0,0.4646161540385097,0.0,0.00045138792672201936,0
0.058823529411764705,0.04317899875945416,0.7575757575757577,0.0,0.12390597649412355,0.0,0.0007887126928405224,0
0.6039215686274509,0.15552843251030454,0.0,0.4444444444444444,0.0310077519379845,0.0,0.6046886978977525,1
0.07058823529411765,0.004361919244467566,0.42424242424242425,0.0,0.9262315578894724,0.0,0.0017038369235439807,0
0.5843137254901961,0.45854175837368444,0.010101010101010102,0.5555555555555556,0.031257814453613406,0.0,0.5851188314570471,1
0.06274509803921569,0.0402176957861459,0.6060606060606061,0.0,0.7523130782695675,0.0,0.0010561675341968285,0
0.0196078431372549,0.031353795670094844,0.04040404040404041,0.0,0.39934983745936486,0.0,0.005361538151151999,0
0.03725490196078431,0.07617351634719277,0.5151515151515152,0.0,0.16991747936984247,0.0,0.0007472706227307934,0
0.5352941176470588,0.6883628796670536,0.030303030303030304,1.0,0.029257314328582147,1.0,0.1787179383717333,1
0.011764705882352941,0.07363239825523231,0.020202020202020204,0.0,0.18079519879969994,0.0,0.006829278134204898,0
0.5274509803921569,0.7765016607307216,0.030303030303030304,0.8888888888888888,0.003250812703175794,0.0,0.17610862284630593,1
0.021568627450980392,0.07803433510744728,0.020202020202020204,0.0,0.5281320330082521,0.0,0.011721744744381228,0
0.00784313725490196,0.07175157069110409,0.888888888888889,0.0,0.09439859964991248,0.0,9.101730291658872e-05,0
0.027450980392156862,0.011585097442874866,0.43434343434343436,0.0,0.6586646661665417,0.0,0.0006624946395175238,0
0.025490196078431372,0.037176357597342835,0.5353535353535354,0.0,0.7041760440110029,0.0,0.000496764748203082,0
0.7333333333333333,0.1517867861859218,0.04040404040404041,0.7777777777777777,0.019004751187796952,0.0,0.1834473227615704,1
0.7039215686274509,0.4898155188282845,0.010101010101010102,0.8888888888888888,0.033258314578644664,0.0,0.7044950167453496,1
0.47843137254901963,0.7467485693705231,0.020202020202020204,0.2222222222222222,0.03725931482870718,1.0,0.23971068877859822,1
0.056862745098039215,0.019528592580735523,0.010101010101010102,0.0,0.09064766191547888,0.0,0.05868942420207399,0
0.07647058823529412,0.026311577093921325,0.25252525252525254,0.0,0.9671167791947988,0.0,0.0031110035104708876,0
0.9607843137254902,0.4560406578894714,0.0,0.6666666666666666,0.0035008752188047014,1.0,0.9608602671185893,1
0.09215686274509804,0.015346752571131298,0.9494949494949496,0.0,0.7964491122780696,0.0,0.0009791372088451158,0
0.06470588235294117,0.00176077474088599,0.24242424242424243,0.0,0.12778194548637162,0.0,0.002752222625724623,0
0.44901960784313727,0.32158149585817764,0.010101010101010102,0.1111111111111111,0.01625406351587897,1.0,0.4500867530161804,1
0.0196078431372549,0.03579575013005722,0.9292929292929294,0.0,0.22155538884721182,0.0,0.00021381241348820807,0
0.8372549019607843,0.8017327624154629,0.030303030303030304,0.7777777777777777,0.004376094023505877,1.0,0.27917658610068724,1
0.03333333333333333,0.06967065508823883,0.494949494949495,0.0,0.013253313328332085,0.0,0.0006987179328819048,0
0.9901960784313726,0.7790627876265558,0.0,0.7777777777777777,0.003625906476619155,1.0,0.9902150667796473,1
0.9333333333333333,0.5365760934811318,0.010101010101010102,0.6666666666666666,0.020255063765941488,1.0,0.9334624541016019,1
0.00392156862745098,0.06516867421665533,0.6767676767676768,0.0,0.5198799699924982,0.0,6.745114760298494e-05,0
0.08823529411764705,0.049881948057145145,0.4545454545454546,0.0,0.210302575643911,0.0,0.001980300116119024,0
0.03333333333333333,0.08283644803713634,0.595959595959596,0.0,0.2488122030507627,0.0,0.0005768716527253168,0
0.011764705882352941,0.022569930769538598,0.8080808080808082,0.0,0.24843710927731935,0.0,0.00015106121131420728,0
0.049019607843137254,0.03201408619792709,0.8787878787878789,0.0,0.02663165791447862,0.0,0.0005646714632434822,0
0.43529411764705883,0.34747288807075116,0.010101010101010102,0.7777777777777777,0.04726181545386347,0.0,0.4363878465076867,1
0.09411764705882353,0.05850574252671176,0.17171717171717174,0.0,0.37771942985746443,0.0,0.005620551089337805,0
0.07254901960784313,0.07351234543199008,0.15151515151515152,0.0,0.6021505376344086,0.0,0.00493752437827005,0
0.7274509803921568,0.2058705830565449,0.020202020202020204,0.5555555555555556,0.018504626156539136,1.0,0.363979340677077,1
0.025490196078431372,0.024470767137540518,0.17171717171717174,0.0,0.3175793948487122,0.0,0.0015914609397808268,0
0.023529411764705882,0.009264076193525152,0.2828282828282829,0.0,0.9496124031007753,0.0,0.0008884258218479257,0
0.8450980392156863,0.6455640481811998,0.020202020202020204,1.0,0.02788197049262316,1.0,0.42268893999919294,1
0.43137254901960786,0.7203169394533596,0.0,1.0,0.01925481370342586,1.0,0.4324738732195456,1
0.025490196078431372,0.015746928648605385,0.5555555555555556,0.0,0.9951237809452365,0.0,0.00047796693481235293,0
0.6803921568627451,0.22998119172435874,0.04040404040404041,0.8888888888888888,0.05926481620405102,1.0,0.17023766291409434,1
0.03725490196078431,0.005362359438152787,0.5353535353535354,0.0,0.6362840710177545,0.0,0.0007183104060223876,0
0.01764705882352941,0.08119572611949258,0.07070707070707072,0.0,0.3457114278569643,0.0,0.002775520085773082,0
0.9901960784313726,0.42272599943975353,0.010101010101010102,0.2222222222222222,0.024881220305076272,0.0,0.9902150667796473,1
0.06666666666666668,0.0695506022649966,0.010101010101010102,0.0,0.14228557139284823,0.0,0.06847435742242666,0
0.6019607843137255,0.6933850894393534,0.020202020202020204,0.5555555555555556,0.011877969492373094,0.0,0.30135576806681996,1
0.5117647058823529,0.5527231982072113,0.030303030303030304,1.0,0.05376344086021506,0.0,0.17088999179545117,1
0.0058823529411764705,0.019308495738124775,0.43434343434343436,0.0,0.7558139534883722,0.0,0.0001618701491738992,0
0.00196078431372549,0.07929488975149065,0.5151515151515152,0.0,0.9091022755688923,0.0,5.656945423531152e-05,0
0.03529411764705882,0.08971947656969066,0.5858585858585859,0.0,0.2673168292073019,0.0,0.0006209067116363135,0
0.07058823529411765,0.04285885789747489,0.30303030303030304,0.0,0.0137534383595899,0.0,0.002393441740978359,0
0.011764705882352941,0.008903917723798473,0.888888888888889,0.0,1.0,0.0,0.0001354942721000099,0
0.07254901960784313,0.03331465844971788,0.8080808080808082,0.0,0.9122280570142537,0.0,0.0009093935358915385,0
0.8901960784313725,0.3669614630437393,0.0,0.5555555555555556,0.023255813953488375,0.0,0.8904087479320502,1
0.09019607843137256,0.0011805194285485615,0.48484848484848486,0.0,0.00275068767191798,0.0,0.001896040968943765,0
0.42745098039215684,0.5356756973068151,0.020202020202020204,0.1111111111111111,0.009377344336084023,1.0,0.2142698624056813,1
0.056862745098039215,0.0848373284245068,0.030303030303030304,0.0,0.6096524131032759,0.0,0.019549691320663358,0
0.8156862745098039,0.12611549081595902,0.020202020202020204,0.2222222222222222,0.050887721930482625,1.0,0.408011540168664,1
0.09411764705882353,0.0456000640281724,0.595959595959596,0.0,0.4744936234058515,0.0,0.0016051188724911895,0
0.060784313725490195,0.05550442194565609,0.5656565656565657,0.0,0.8670917729432359,0.0,0.001098102962284054,0
0.07058823529411765,0.005942614750490216,0.11111111111111112,0.0,0.6392848212053014,0.0,0.006562416319104371,0
0.8058823529411765,0.7070711112889673,0.04040404040404041,0.8888888888888888,0.052013003250812706,0.0,0.20154944921922285,1
0.8627450980392157,0.6867421665532836,0.0,0.3333333333333333,0.02413103275818955,0.0,0.8630109349150628,1
0.5588235294117647,0.5579254872143744,0.04040404040404041,0.4444444444444444,0.023880970242560643,0.0,0.13990436993100108,1
0.058823529411764705,0.08181599903957743,0.8787878787878789,0.0,0.16304076019004754,0.0,0.000677141960029145,0
0.7803921568627451,0.329204850134059,0.0,0.7777777777777777,0.05151287821955489,1.0,0.7808174958641004,1
0.788235294117647,0.236664132218176,0.030303030303030304,0.3333333333333333,0.0028757189297324336,1.0,0.26286836406676617,1
0.5078431372549019,0.9974988995157871,0.0,0.2222222222222222,0.048137034258564644,1.0,0.5087963523382965,1
0.021568627450980392,0.09518188002721198,0.4444444444444445,0.0,0.5858964741185297,0.0,0.00051354851015909,0
0.0,0.003201408619792709,0.23232323232323235,0.0,0.6799199799949989,0.0,6.491125578718932e-05,0
0.4137254901960784,0.5317739805514428,0.010101010101010102,0.1111111111111111,0.022255563890972746,0.0,0.41486099342291083,1
0.06274509803921569,0.0786145904197847,0.696969696969697,0.0,0.9412353088272069,0.0,0.0009157750140787251,0
1.0,0.4988594981791989,0.030303030303030304,0.4444444444444444,0.004376094023505877,1.0,0.33331988325330536,1
0.0196078431372549,0.03257433270639081,0.6060606060606061,0.0,0.2321830457614404,0.0,0.00033860576470429995,0
0.029411764705882353,0.043379086798191205,0.686868686868687,0.0,0.16266566641660415,0.0,0.00044029232562169037,0
0.9156862745098039,0.4220056825003002,0.04040404040404041,0.8888888888888888,0.0172543135783946,0.0,0.22894726223621029,1
0.8137254901960784,0.3292448677418064,0.010101010101010102,1.0,0.006501625406351588,1.0,0.8140862688132995,1
0.7764705882352941,0.5133858897915083,0.020202020202020204,0.6666666666666666,0.02350587646911728,1.0,0.3884416737279586,1
0.5274509803921569,0.6699147624954981,0.010101010101010102,0.6666666666666666,0.04701175293823456,0.0,0.5283662187790017,1
0.06862745098039216,0.06925047020689104,0.5252525252525253,0.0,0.018379594898724684,0.0,0.001334661787391481,0
0.8862745098039215,0.7251190523830486,0.010101010101010102,0.5555555555555556,0.05163790947736935,0.0,0.8864947746439091,1
0.8941176470588236,0.19310496618512146,0.010101010101010102,1.0,0.001625406351587897,0.0,0.8943227212201913,1
0.8215686274509804,0.9098003121373406,0.020202020202020204,0.7777777777777777,0.014378594648662167,1.0,0.41094702013476975,1
0.08039215686274509,0.032134139021169315,0.37373737373737376,0.0,0.26094023505876474,0.0,0.0022012691786326938,0
0.060784313725490195,0.04487974708871904,0.04040404040404041,0.0,0.8754688672168043,0.0,0.015635718032522294,0
0.07058823529411765,0.032714394333506744,0.31313131313131315,0.0,0.6165291322830708,0.0,0.0023155831325583484,0
0.043137254901960784,0.03427508103565569,0.9090909090909092,0.0,0.9622405601400351,0.0,0.0004799436889982828,0
0.07450980392156864,0.05158269638641002,0.07070707070707072,0.0,0.5396349087271819,0.0,0.010883036182636713,0
0.08039215686274509,0.09250070030813558,0.30303030303030304,0.0,0.058514628657164294,0.0,0.0027196061816567806,0
0.0,0.07641362199367722,0.5050505050505051,0.0,0.34533633408352093,0.0,1.8964612839446392e-05,0
0.050980392156862744,0.09880347352835248,0.010101010101010102,0.0,0.8417104276069018,0.0,0.0528184642698624,0
0.44313725490196076,0.3969946776581696,0.010101010101010102,0.5555555555555556,0.033258314578644664,1.0,0.4442157930839688,1
0.5274509803921569,0.9230461403017329,0.020202020202020204,1.0,0.050637659414853715,1.0,0.2641730218294798,1
0.00980392156862745,0.06796990675897395,0.6363636363636365,0.0,0.09952488122030509,0.0,0.00016620456034570545,0
0.052941176470588235,0.09880347352835248,0.15151515151515152,0.0,0.814203550887722,0.0,0.0036328666155563626,0
0.08431372549019608,0.09138020729120813,0.6666666666666667,0.0,0.961115278819705,0.0,0.0012844826426717238,0
0.07058823529411765,0.07033094561607107,0.8585858585858587,0.0,0.20605151287821957,0.0,0.0008316896544357968,0
0.06470588235294117,0.0020609067989915564,0.31313131313131315,0.0,0.41147786946736686,0.0,0.002126197328293458,0
0.0196078431372549,0.06718956340789949,0.2828282828282829,0.0,0.695423855963991,0.0,0.0007486410615571734,0
0.0392156862745098,0.0875785345552043,0.7171717171717172,0.0,0.8360840210052514,0.0,0.0005586519155281931,0
0.08039215686274509,0.09049981992076514,0.23232323232323235,0.0,0.44448612153038264,0.0,0.0035534526647824855,0
0.8490196078431372,0.7695385969826725,0.030303030303030304,0.1111111111111111,0.04426106526631658,0.0,0.2830905593888283,1
0.7745098039215687,0.7356837008283645,0.030303030303030304,0.4444444444444444,0.06089022255563892,0.0,0.25830206189726823,1
0.5313725490196078,0.7369242466685343,0.020202020202020204,0.1111111111111111,0.05413853463365842,1.0,0.2661300084735504,1
0.06666666666666668,0.04517987914682461,0.48484848484848486,0.0,0.6771692923230809,0.0,0.001406794307926132,0
0.03137254901960784,0.011765176677738206,0.020202020202020204,0.0,0.1951737934483621,0.0,0.01661421135455756,0
0.08039215686274509,0.044459562207371246,0.17171717171717174,0.0,0.37709427356839215,0.0,0.00481473305942641,0
0.8450980392156863,0.2469686662131338,0.04040404040404041,0.4444444444444444,0.0031257814453613405,0.0,0.2113343824395755,1
0.03333333333333333,0.029793108967945896,0.5858585858585859,0.0,0.5732683170792698,0.0,0.0005871655626006147,0
0.48627450980392156,0.594981791988475,0.0,0.5555555555555556,0.03513378344586147,1.0,0.48726949925352053,1
0.03529411764705882,0.02188963143783265,0.9292929292929294,0.0,0.5476369092273069,0.0,0.0003839851651465152,0
0.08627450980392157,0.03495538036736164,0.0,0.0,0.7075518879719931,0.0,0.08804422386313199,0
0.08627450980392157,0.05476409620232903,0.4141414141414142,0.0,0.5723930982745687,0.0,0.0021277370502793516,0
0.06666666666666668,0.0929609027972308,0.25252525252525254,0.0,0.4669917479369843,0.0,0.0027196061816567806,0
0.7333333333333333,0.27356036656128696,0.030303030303030304,1.0,0.03313328332083021,0.0,0.24460315538877456,1
0.041176470588235294,0.05578454519988795,0.4040404040404041,0.0,0.6709177294323582,0.0,0.0010561675341968285,0
0.9117647058823529,0.33378686622113735,0.030303030303030304,0.1111111111111111,0.028257064266066518,1.0,0.30396508359224733,1
0.9921568627450981,0.6185321541478251,0.0,0.5555555555555556,0.012503125781445362,1.0,0.9921720534237178,1
0.01568627450980392,0.0979631037656569,0.7373737373737375,0.0,0.06626656664166042,0.0,0.0002210972059393342,0
0.07254901960784313,0.008403697626955862,0.18181818181818182,0.0,0.9107276819204803,0.0,0.004111241128551381,0
0.0823529411764706,0.04700068029933171,0.31313131313131315,0.0,0.35283820955238815,0.0,0.002694354741088129,0
0.7568627450980392,0.7825843371083278,0.04040404040404041,1.0,0.048387096774193554,0.0,0.18931828269378204,1
0.9470588235294117,0.5403377486093882,0.0,0.5555555555555556,0.03250812703175794,1.0,0.9471613606100956,1
0.06862745098039216,0.04343911320981232,0.4747474747474748,0.0,0.8715928982245562,0.0,0.001478793373288656,0
0.0392156862745098,0.08039537396454441,0.4040404040404041,0.0,0.9283570892723182,0.0,0.001007242868095065,0
0.043137254901960784,0.08421705550442195,0.8181818181818182,0.0,0.7004251062765692,0.0,0.0005355124455583103,0
0.03725490196078431,0.06760974828924728,0.8080808080808082,0.0,0.9306076519129783,0.0,0.00046907154097566877,0
0.01568627450980392,0.08843891312177359,0.7171717171717172,0.0,0.3974743685921481,0.0,0.00022789360948810317,0
0.029411764705882353,0.011905238304854137,0.12121212121212122,0.0,0.4402350587646912,0.0,0.002589140405385412,0
0.056862745098039215,0.008643803273440314,0.7676767676767677,0.0,0.6077769442360591,0.0,0.0007523196078806143,0
0.01764705882352941,0.08811877225979431,1.0,0.0,0.1156539134783696,0.0,0.0001775002985510188,0
0.043137254901960784,0.08649805914602425,0.7373737373737375,0.0,0.41972993248312085,0.0,0.0005964097130213541,0
0.7176470588235294,0.5718516147104727,0.04040404040404041,0.2222222222222222,0.02650662665666417,0.0,0.17953334947342936,1
0.07058823529411765,0.02565128656608908,0.06060606060606061,0.0,0.17054263565891475,0.0,0.01204790918505965,0
0.7725490196078432,0.8723438312857659,0.0,0.5555555555555556,0.022630657664416107,1.0,0.7729895492878183,1
0.9647058823529412,0.2572932090119653,0.020202020202020204,0.8888888888888888,0.04726181545386347,0.0,0.4823770326433442,1
0.043137254901960784,0.06829004762095323,0.33333333333333337,0.0,0.502750687671918,0.0,0.0013437852682496188,0
0.8294117647058823,0.33648805474408744,0.020202020202020204,1.0,0.01100275068767192,0.0,0.41486099342291083,1
0.08627450980392157,0.019788707031093682,0.7373737373737375,0.0,0.8073268317079271,0.0,0.001186186509864528,0
0.711764705882353,0.2931089679458962,0.04040404040404041,0.3333333333333333,0.06064016004001001,0.0,0.17806560949037648,1
0.08627450980392157,0.07649365720917203,0.6262626262626263,0.0,0.8382095523880971,0.0,0.0014002184119447122,0
0.7235294117647059,0.7263195806154709,0.04040404040404041,0.8888888888888888,0.05188797199299826,1.0,0.18100108945648227,1
0.6627450980392157,0.8221817599743888,0.04040404040404041,1.0,0.052263065766441616,1.0,0.16583444296493563,1
0.07647058823529412,0.07469286486053864,0.32323232323232326,0.0,0.8415853963490874,0.0,0.002426058185046201,0
0.5607843137254902,0.9848333266637321,0.020202020202020204,0.5555555555555556,0.04701175293823456,1.0,0.28080740830407935,1
0.5274509803921569,0.6725759334107008,0.010101010101010102,0.2222222222222222,0.015378844711177796,0.0,0.5283662187790017,1
0.08627450980392157,0.011745167873864502,0.7272727272727273,0.0,0.9102275568892224,0.0,0.0012029415325021183,0
0.09215686274509804,0.032754411941254155,0.09090909090909091,0.0,0.27919479869967495,0.0,0.01041708698166754,0
